,Siruta,Localitate,Ca_loc
1475,20313,Hemeius,298.6756168359942
1476,94045,Milosesti,433.9651815799326
1477,12126,Socodor,2925.6925779534477
1478,102240,Cosereni,2871.5768471826354
1479,61283,Ciocarlia,2457.029570747218
1480,126825,Dobrun,2.5418060200668897
1481,118637,Papiu Ilarian,0.0
1482,175983,Dumitresti,4.761731304906792
1483,135020,Rafov,128.65326167531504
1484,53103,Lapusnicu Mare,0.0
1485,12144,Sagu,2077.9139216157732
1486,167794,Oras Brezoi,0.0
1487,28530,Chislaz,309.97195083517175
1488,85877,Subcetate,0.0
1489,3958,Cetatea De Balta,197.52503937007873
1490,110456,Balta,0.0
1491,159614,Municipiul Tulcea,3126.1193243228186
1492,94081,Movila,2836.160401002506
1493,44934,Balta Alba,5276.961816720257
1494,61318,Cobadin,3871.450152647647
1495,20359,Letea Veche,554.3625959727655
1496,53130,Luncavita,0.0
1497,151433,Comanesti,1147.4678165755154
1498,102286,Crevedia,41740.28267216212
1499,151442,Iaslovat,63.55294117647059
1500,36756,Corni,197.1819257506286
1501,69526,Voinesti,22.939907038512615
1502,151451,Ciocanesti,317.70925414364643
1503,94107,Munteni-Buzau,4336.34074074074
1504,159650,Oras Babadag,417.8855105105105
1505,85920,Suseni,19.453856357779042
1506,118691,Panet,0.49313052011776254
1507,151460,Serbauti,2359.55684596577
1508,4008,Ciuruleasa,0.0
1509,94125,Alexandru Odobescu,6312.851973684211
1510,12206,Seitin,3226.3274021352313
1511,53167,Lupac,0.0
1512,151479,Horodnic De Sus,0.0
1513,126905,Fagetelu,0.0
1514,20411,Magura,66.66973555337904
1515,61372,Cogealac,1736.7931404072883
1516,44989,Balaceanu,4737.274223034735
1517,12224,Sepreus,2108.1148950808392
1518,28610,Ciuhoi,528.7785588752197
1519,151488,Fantana Mare,4.618244538137217
1520,159687,Oras Isaccea,791.4234166510055
1521,110535,Balacita,176.2336956521739
1522,36809,Cotusca,838.6370640713707
1523,45003,Beceni,0.0
1524,151497,Cosna,0.0
1525,102348,Crevedia Mare,13.94686089454247
1526,151503,Capu Campului,151.43832864604258
1527,94161,Perieti,5757.738700187216
1528,12242,Sicula,320.95300444236614
1529,53210,Marga,0.0
1530,135128,Salcia,0.0
1531,151512,Hantesti,0.0
1532,118753,Pasareni,0.0
1533,85984,Simonesti,179.84753932014206
1534,151521,Burla,0.0
1535,167909,Oras Calimanesti,81.72281810996951
1536,135146,Salciile,5863.613340563991
1537,151530,Balaceana,4.884565499351492
1538,110571,Bacles,0.0
1539,69615,Vulcana-Bai,0.0
1540,159730,Oras Macin,5071.186576576577
1541,20466,Margineni,45.73111629321708
1542,77812,Municipiul Targu Jiu,202.52836809891937
1543,28665,Ciumeghiu,2656.631338411317
1544,135164,Scorteni,0.0
1545,53247,Maureni,9119.460231135283
1546,151549,Hartop,0.0
1547,12288,Silindia,473.63085714285717
1548,126978,Falcoiu,0.0
1549,151558,Voitinel,0.0
1550,4106,Calnic,0.0
1551,61452,Comana,3258.225854383358
1552,151567,Ciprian Porumbescu,6.088560885608856
1553,94223,Perisoru,3940.315849056604
1554,118799,Petelea,67.07300230187438
1555,102419,Curcani,98.99250182882224
1556,176150,Fitionesti,170.41977130210253
1557,159767,Oras Sulina,0.0
1558,53274,Mehadia,0.0
1559,151576,Berchisesti,0.0
1560,151585,Poieni-Solca,0.0
1561,28709,Campani,57.23319502074689
1562,118824,Pogaceaua,1481.2747035573123
1563,127019,Farcasele,554.9251968503937
1564,36907,Cristesti,243.41248989490703
1565,159785,Baia,11317.766353095603
1566,45101,Berca,1.3019643672910004
1567,4142,Cricau,409.3162878787879
1568,102446,Daia,2690.4657904909163
1569,167981,Municipiul Dragasani,287.05327361097875
1570,12340,Simand,1695.8669072862622
1571,135226,Secaria,0.0
1572,94269,Reviga,1036.4840764331211
1573,102473,Dascalu,2942.3044081916
1574,61513,Corbu,685.5704068658614
1575,135244,Sangeru,71.23416922244272
1576,53327,Mehadica,0.0
1577,12368,Siria,1187.3078278101948
1578,20563,Municipiul Onesti,436.9979102946485
1579,176212,Garoafa,1677.1446211804102
1580,77910,Balesti,60.27868410408521
1581,36952,Cristinesti,5087.680770205219
1582,143450,Municipiul Sibiu,336.2475158935719
1583,127064,Ganeasa,380.2306406685237
1584,28763,Cociuba Mare,1637.0764766131786
1585,4188,Craciunelu De Jos,0.0
1586,53345,Naidas,0.0
1587,110688,Balvanesti,0.0
1588,159847,Beidaud,17073.82427536232
1589,94312,Roseti,8116.982258562172
1590,168041,Oras Horezu,13.801452784503631
1591,12402,Sistarovat,0.0
1592,86133,Tulghes,0.0
1593,61559,Crucea,4870.867895545315
1594,94330,Salcioara,3433.2067585593595
1595,53372,Obreja,2.8701223063482817
1596,102525,Darasti-Ilfov,0.0
1597,143487,Cristian,2629.2861912711664
1598,20607,Gura Vaii,0.0
1599,151683,Municipiul Turnu Magurele,596.3285133604318
1600,159883,C.a. Rosetti,0.0
1601,143502,Poplaca,36.55482093663912
1602,102543,1 Decembrie,1089.0553892215569
1603,4240,Daia Romana,191.36253968253968
1604,28816,Copacel,0.0
1605,135315,Starchiojd,0.0
1606,118931,Rastolita,0.0
1607,37011,Dersca,97.51748684617765
1608,110740,Breznita-Motru,0.0
1609,127126,Giuvarasti,314.5790849673203
1610,151709,Ciuperceni,3761.1451612903224
1611,143520,Rasinari,1.7486528767599514
1612,12457,Taut,90.74594594594595
1613,94376,Saveni,3741.9744608399546
1614,127144,Gostavatu,1.8952879581151831
1615,102570,Domnesti,100.22418670438472
1616,4268,Dostat,8630.691691691693
1617,86188,Tusnad,1695.0045126353791
1618,176301,Gugesti,152.52532303579386
1619,53425,Paltinis,0.0
1620,61620,Cumpana,274.76327449187704
1621,151736,Islaz,3070.7819108761328
1622,45245,Bisoca,7.932466594438425
1623,20670,Stefan Cel Mare,11.982689747003995
1624,168130,Oras Ocnele Mari,0.0
1625,37057,Dangeni,182.6584402764067
1626,78016,Dragutesti,0.0
1627,127171,Gradinari,1259.902963865205
1628,143557,Selimbar,19.251594077596454
1629,159945,Carcaliu,1094.366920782234
1630,102605,Dragomiresti-Vale,539.0959296379627
1631,4302,Farau,187.22735674676525
1632,86222,Ulies,0.0
1633,176338,Gura Calitei,0.0
1634,151763,Lita,3767.2954458476847
1635,118995,Raciu,1209.579134720701
1636,28889,Cristioru De Jos,0.0
1637,159963,Casimcea,0.0
1638,94429,Scanteia,3554.7683586704457
1639,12509,Tarnova,269.79251974850877
1640,110820,Breznita-Ocol,0.0
1641,61675,Deleni,3602.8979919678713
1642,37100,Dobarceni,1583.433598183882
1643,151790,Municipiul Alexandria,3138.53397909274
1644,135404,Surani,328.08551576696954
1645,102641,Dragoesti,36950.24307036247
1646,53489,Coronini,54.41354903943377
1647,94456,Sfantu Gheorghe,27799.68210197711
1648,127224,Grojdibodu,819.1340941512126
1649,143619,Municipiul Medias,164.66282184721962
1650,135431,Sirna,312.65357730263156
1651,78089,Turcinesti,180.46492890995262
1652,53513,Pojejena,270.6952114645229
1653,151816,Nanov,24968.657438478745
1654,28941,Curatele,0.0
1655,69900,Municipiul Craiova,816.1496963516438
1656,4366,Galda De Jos,111386.96733212341
1657,127251,Ianca,2600.5645816409424
1658,45334,Blajani,1068.2171814671815
1659,151834,Poroschia,917.2723666813574
1660,110875,Brosteni,0.0
1661,12572,Varadia De Mures,23.546587537091987
1662,143646,Tarnava,0.0
1663,94492,Stelnica,482.89209009952856
1664,86311,Varsag,0.0
1665,168229,Alunu,0.0
1666,61737,Dobromir,2803.371469329529
1667,20778,Oras Buhusi,261.92254534984164
1668,160047,Ceatalchioi,0.0
1669,102703,Dridu,7395.642706766917
1670,45361,Boldu,3531.142794182459
1671,37173,Draguseni,0.0
1672,127288,Iancu Jianu,0.5564256103178259
1673,78141,Municipiul Motru,3.3444323382000434
1674,151870,Municipiul Rosiori De Vede,542.8757851518216
1675,176445,Homocea,0.0
1676,143682,Oras Agnita,127.10962079814539
1677,86339,Voslabeni,0.0
1678,94535,Suditi,2925.1020216267043
1679,29001,Curtuiseni,770.6122907819135
1680,53577,Prigor,0.0
1681,45389,Bozioru,0.0
1682,69964,Bucovat,477.0992788461538
1683,135501,Soimari,0.0
1684,20821,Oras Comanesti,1.423874641506297
1685,127322,Icoana,3221.0373421197146
1686,102749,Oras Fierbinti-Targ,1866.4372173163902
1687,160092,Ceamurlia De Jos,10293.979258077383
1688,86366,Zetea,96.93251329787235
1689,37217,Durnesti,152.18791615289766
1690,12643,Vinga,1552.6526361782696
1691,94562,Stefan Cel Mare,4134.9604743083
1692,110946,Burila Mare,272.1146527117031
1693,151905,Oras Videle,1710.1402464938376
1694,29038,Derna,0.0
1695,61808,Garliciu,0.0
1696,119153,Rusii-Munti,0.0
1697,94580,Stefan Voda,7674.518644067796
1698,143735,Oras Cisnadie,1466.358365658133
1699,168309,Amarasti,0.0
1700,176506,Jaristea,470.9073505081541
1701,135547,Sotrile,0.0
1702,160127,Cerna,3004.93411154345
1703,151932,Crevenicu,0.0
1704,4482,Garbova,21215.719679093912
1705,61826,Ghindaresti,2351.2950879765394
1706,53639,Ramna,5036.357276702061
1707,127368,Izbiceni,4.694893341952166
1708,102794,Floresti-Stoenesti,53.510056970119756
1709,20876,Municipiul Moinesti,22.15100141614404
1710,94606,Ulmu,7996.547252747253
1711,12689,Varfurile,0.0
1712,143771,Oras Copsa Mica,0.0
1713,127386,Izvoarele,12.381670857781502
1714,111006,Butoiesti,16.587311364336312
1715,37280,Oras Flamanzi,23.420581093527588
1716,29092,Diosig,780.3001273524834
1717,176551,Jitia,0.0
1718,86438,Madaras,2.470798038341507
1719,119206,Saschiz,2042.5600877192983
1720,151978,Oras Zimnicea,107219.50864357396
1721,53675,Racasdia,5098.284637134779
1722,4525,Garda De Sus,0.0
1723,20910,Oras Slanic-Moldova,20.21532211259431
1724,160172,Chilia Veche,14.652418976045091
1725,61871,Independenta,12420.17560497057
1726,86446,Cozmeni,1252.045575221239
1727,127411,Leleasca,0.0
1728,78258,Oras Novaci,233.1405978449774
1729,86453,Tomesti,0.0
1730,168372,Oras Babeni,1068.9122153649712
1731,102838,Frasinet,1004.1774664331582
1732,45496,Bradeanu,6586.693021379589
1733,94651,Unirea,849.1345323741007
1734,86461,Ciceu,7.266356810868788
1735,143806,Oras Dumbraveni,751.95532527346
1736,151996,Balaci,2759.606827545615
1737,135618,Stefesti,0.0
1738,53700,Eftimie Murgu,0.0
1739,119242,Oras Sarmasu,543.3770879732739
1740,37324,Frumusica,2668.9827755905512
1741,86479,Leliceni,0.0
1742,70094,Isalnita,92.73841554559043
1743,86487,Porumbeni,0.0
1744,86495,Racu,173.23306894447833
1745,70110,Podari,1789.82915921288
1746,53728,Rusca Montana,0.0
1747,94688,Valea Ciorii,2978.278251599147
1748,29154,Dobresti,0.0
1749,45539,Braesti,0.0
1750,160225,Ciucurova,5552.013820775746
1751,86501,Satu Mare,0.0
1752,135654,Talea,0.0
1753,152038,Babaita,590.5290344361918
1754,20965,Oras Targu Ocna,3.6743566316430636
1755,176613,Maicanesti,1918.1688311688313
1756,143851,Oras Ocna Sibiului,582.2456140350877
1757,12778,Zabrani,662.0929021054916
1758,86519,Santimbru,2.5319926873857406
1759,78329,Oras Targu Carbunesti,68.08232862555977
1760,111097,Cazanesti,0.0
1761,53755,Sacu,522.2736907730673
1762,102909,Fratesti,5594.841116173121
1763,61951,Ion Corvin,0.0
1764,135681,Tataru,0.0
1765,127493,Maruntei,2163.782380833541
1766,168452,Oras Balcesti,2530.5811226451365
1767,160261,Crisan,0.0
1768,94731,Valcelele,50715.16360505167
1769,12812,Zarand,79.48378870673953
1770,21007,Agas,4.269403463758819
1771,152083,Blejesti,1456.5629880270692
1772,143888,Altina,43.70972972972973
1773,37397,George Enescu,848.7632063882064
1774,53791,Sasca Montana,0.0
1775,70174,Simnicu De Sus,486.5311496467566
1776,102945,Frumusani,234.8307847082495
1777,119331,Oras Sangeorgiu De Padure,0.0
1778,176686,Mera,1496.1250900360144
1779,135725,Teisani,0.0
1780,143922,Apoldu De Jos,0.0
1781,12849,Zerind,1043.3610533610533
1782,94768,Vlad Tepes,15610.045540796964
1783,127536,Mihaesti,6105.472751149048
1784,45619,Breaza,38.42136279926335
1785,160305,Daeni,1088.6075581395348
1786,29243,Draganesti,211.0054533060668
1787,152127,Bogdana,1926.5476297968398
1788,160323,Dorobantu,0.0
1789,62020,Istria,3895.332689335394
1790,94795,Vladeni,2278.503216911765
1791,127563,Milcov,410.88987083616587
1792,12876,Zimandu Nou,5277.155306122449
1793,37459,Gorbanesti,15.300509337860781
1794,143959,Arpasu De Jos,264.945109078114
1795,119386,Sanger,161.71796970937373
1796,53853,Sichevita,0.0
1797,4703,Hoparta,418.29908103592317
1798,103014,Fundeni,2633.4627080336963
1799,45673,Buda,0.0
1800,62057,Lipnita,2531.2880989180835
1801,21098,Ardeoani,138.06377858002406
1802,168559,Barbatesti,53.58249556475458
1803,152172,Botoroaga,1075.290923348363
1804,176748,Milcovul,14.846664821477995
1805,135789,Telega,0.0
1806,12912,Dorobanti,697.9962709757614
1807,111220,Ciresu,0.0
1808,78454,Oras Ticleni,0.0
1809,12920,Frumuseni,24.043037974683543
1810,103032,Oras Fundulea,3607.734220251293
1811,143995,Atel,0.0
1812,160387,Frecatei,5908.575267343022
1813,21123,Asau,0.0
1814,127625,Morunglav,11.46062831497348
1815,78472,Albeni,0.0
1816,12938,Zadareni,1724.9957716701904
1817,168602,Oras Berbesti,5.373429084380611
1818,176793,Movilita,0.0
1819,29341,Dragesti,0.0
1820,86687,Municipiul Deva,222.65165493357557
1821,4767,Horea,0.0
1822,135850,Tinosu,1571.8721555647496
1823,152234,Bragadiru,1100.8417770849571
1824,111275,Corcova,600.3101068200493
1825,37547,Havarna,71.26400515132002
1826,119466,Sanpaul,282.3140720598233
1827,160430,Greci,65.37407897222747
1828,70316,Municipiul Bailesti,404.2169264588329
1829,103087,Gaiseni,45.54420039934652
1830,144054,Oras Avrig,1981.0960188847773
1831,45753,Calvini,0.0
1832,62137,Mereni,9746.825171995144
1833,152252,Branceni,514.167927927928
1834,127689,Movileni,854.6481049562682
1835,160458,Grindu,0.0
1836,21196,Balcani,0.0
1837,152270,Bujoreni,7876.463510848126
1838,78542,Alimpesti,0.0
1839,70352,Municipiul Calafat,787.1860640707583
1840,176855,Nanesti,3347.7881040892194
1841,135896,Tomsani,4064.901791789521
1842,29403,Finis,0.0
1843,103130,Ganeasa,42056.895638629285
1844,86749,Carjiti,0.0
1845,160476,Hamcearca,1628.7297698589457
1846,168675,Berislavesti,168.4254243409173
1847,127714,Nicolae Titulescu,6484.872323552736
1848,119527,Sanpetru De Campie,50.382093761015156
1849,62191,Mihail Kogalniceanu,2130.7506309454475
1850,37618,Hanesti,2771.175694128357
1851,144116,Axente Sever,0.11592858798979828
1852,45815,C.a. Rosetti,854.4728661030815
1853,152314,Bujoru,3334.7784032753325
1854,176891,Naruja,20.03097573567372
1855,21249,Beresti-Bistrita,0.0
1856,127750,Obarsia,233.61322188449847
1857,78604,Aninoasa,0.0
1858,152332,Buzescu,230.0075034106412
1859,70414,Oras Filiasi,2.644666196648408
1860,135949,Valea Calugareasca,393.42926471934805
1861,160528,Horia,259.917695473251
1862,144152,Bazna,1191.6169811320756
1863,29467,Girisu De Cris,375.48899818793683
1864,103194,Gaujani,8051.32044198895
1865,86810,Municipiul Hunedoara,1.5609122362982808
1866,152350,Calinesti,2002.4912726118691
1867,119590,Solovastru,0.0
1868,37672,Hiliseu-Horia,1149.6571349250416
1869,54056,Slatina-Timis,0.0
1870,62253,Mihai Viteazu,3420.398657718121
1871,168755,Boisoara,0.0
1872,176944,Nereju,0.0
1873,160564,Izvoarele,5517.861358313818
1874,111417,Corlatel,0.0
1875,4927,Ighiu,809.367991845056
1876,45888,Canesti,0.0
1877,144198,Biertan,72.33171834625323
1878,127812,Oboga,28.172189349112426
1879,103238,Ghimpati,2390.056897759104
1880,62280,Mircea Voda,389.7688011913626
1881,119625,Stanceni,0.0
1882,78668,Arcani,2921.9363416599517
1883,29519,Hidiselu De Sus,355.3635486981678
1884,95060,Municipiul Iasi,904.5558142863434
1885,111444,Cujmir,1913.3453731343284
1886,168791,Budesti,22.36016096579477
1887,21338,Beresti-Tazlau,231.95522648083625
1888,54109,Socol,0.0
1889,152412,Calmatuiu,5525.357293868922
1890,86883,Ghelari,0.0
1891,37734,Hlipiceni,807.5846488840501
1892,70502,Oras Segarcea,30287.284628799203
1893,177003,Nistoresti,0.0
1894,144232,Barghis,667.9539767649687
1895,160617,Jijila,4819.72331386086
1896,119661,Suplac,56.83894645941278
1897,13169,Municipiul Pitesti,379.6855822582196
1898,95088,Barnova,353.1365946632783
1899,103283,Garbovi,351.9772492244054
1900,127858,Oporelu,0.0
1901,4981,Intregalde,0.0
1902,78711,Baia De Fier,0.0
1903,70520,Afumati,493.7103601930932
1904,111480,Devesel,1631.689157435381
1905,13187,Bascov,155.02109664544332
1906,29573,Holod,868.5905830994699
1907,160644,Jurilovca,845.837224383917
1908,45959,Catina,0.0
1909,37770,Hudesti,215.86596625278574
1910,103309,Gogosari,1197.993851313583
1911,152467,Calmatuiu De Sus,1945.2725606962895
1912,54163,Sopotu Nou,0.0
1913,62360,Oras Murfatlar,129.8783586573955
1914,86936,Teliucu Inferior,0.0
1915,127901,Optasi-Magura,0.0
1916,78748,Balanesti,0.0
1917,70566,Almaj,0.6565126050420168
1918,136107,Valea Doftanei,243.42980884109917
1919,21418,Berzunti,0.0
1920,119723,Suseni,0.0
1921,160680,Luncavita,1511.5047442721593
1922,144303,Blajel,0.0
1923,168880,Bujoreni,769.0563035495716
1924,95159,Holboca,150.83205696627704
1925,152500,Cervenia,1110.916638312351
1926,103354,Gostinu,982.3303711447987
1927,62397,Oras Negru Voda,3750.677670238507
1928,37823,Ibanesti,0.0
1929,111550,Darvari,3981.1093210586882
1930,46019,Cernatesti,43.639903329752954
1931,127938,Orlea,142.14018691588785
1932,136134,Varbilau,11.96061618950734
1933,119750,Saulia,9356.92628516004
1934,103372,Gostinari,0.0
1935,21454,Barsanesti,18327.322653989253
1936,86990,Municipiul Petrosani,17.006131562507232
1937,177101,Paltin,0.0
1938,152528,Ciolanesti,2597.2840409956075
1939,160724,Mahmudia,4464.0749363404875
1940,37850,Leorda,397.13262910798124
1941,13276,Bradu,935.1979517759917
1942,29662,Husasau De Tinca,3512.9519519519517
1943,144349,Brateiu,6754.042173158025
1944,111587,Dumbrava,0.0
1945,62440,Nicolae Balcescu,14153.480370774263
1946,70637,Amarastii De Jos,866.9194991055456
1947,78828,Barbatesti,0.0
1948,103407,Gradinari,1775.3429007633588
1949,127983,Osica De Sus,394.6349470184916
1950,5103,Jidvei,29426.59446223394
1951,13301,Oras Mioveni,0.0
1952,152564,Contesti,2992.667081131489
1953,119803,Sincai,0.0
1954,144376,Bradeni,0.0
1955,54270,Teregova,0.0
1956,21506,Blagesti,125.93267093737744
1957,168960,Bunesti,0.0
1958,136198,Valcanesti,0.0
1959,152582,Cosmesti,0.0
1960,95239,Rediu,15.4565252988374
1961,160779,Maliuc,13877.2993697479
1962,70673,Amarastii De Sus,0.0
1963,87059,Municipiul Lupeni,8.898808210108143
1964,103443,Gradistea,2270.876157037983
1965,62486,Oltina,5563.793103448276
1966,37912,Lunca,223.83794285714285
1967,78873,Bengesti-Ciocadia,343.32058006788026
1968,144410,Bruiu,3320.9838187702267
1969,29724,Ineu,0.0
1970,46108,Chiliile,1367.0705467372134
1971,54305,Ticvaniu Mare,0.0
1972,87077,Oras Petrila,16.352686032630324
1973,152617,Crangeni,518.5249287749288
1974,5167,Livezile,0.0
1975,103470,Greaca,1201.259965337955
1976,119858,Taureni,0.0
1977,136241,Cocorastii Colt,21.71098459477562
1978,13365,Maracineni,19.960190476190476
1979,128052,Perieti,775.0658536585366
1980,21560,Bogdanesti,53903.70243902439
1981,136250,Olari,2345.776033490319
1982,95293,Tomesti,1231.865662002153
1983,160831,Mihai Bravu,17670.121290801188
1984,29760,Lazuri De Beius,44.39873417721519
1985,111685,Floresti,0.0
1986,37958,Manoleasa,6912.338127384796
1987,70726,Apele Vii,1730.0173661360348
1988,62538,Ostrov,9132.152135054617
1989,144456,Chirpar,1748.279203771608
1990,169039,Cernisoara,0.0
1991,54350,Tarnova,0.0
1992,78926,Berlesti,0.0
1993,136269,Vadu Sapat,230.81633835457706
1994,13392,Oras Stefanesti,136.56464102900642
1995,136278,Batrani,7.266919072408897
1996,152662,Crangu,1331.647462277092
1997,177236,Paunesti,520.8175914994097
1998,119894,Oras Ungheni,2446.364082824529
1999,103513,Gruiu,395.90119324796274
2000,70744,Argetoaia,43.17263203841117
2001,5210,Lopadea Noua,1369.738586156112
2002,21597,Brusturoasa,0.0
2003,87139,Oras Uricani,0.0
2004,46180,Chiojdu,0.0
2005,128105,Oras Piatra-Olt,148.36620574380794
2006,177263,Poiana Cristei,4.976559682654165
2007,160877,Mihail Kogalniceanu,13697.891086096744
2008,54387,Toplet,0.0
2009,29813,Lazareni,0.0
2010,95355,Oras Harlau,1347.8537291817524
2011,144508,Carta,0.0
2012,87175,Municipiul Vulcan,16.082895827576678
2013,54412,Turnu Ruieni,0.0
2014,160911,Murighiol,3884.1787535410763
2015,103568,Gurbanesti,10779.596638655463
2016,62609,Pantelimon,1607.3709940249864
2017,144535,Cartisoara,763.2326807228916
2018,152724,Didesti,940.7815333882935
2019,79004,Balteni,0.0
2020,169119,Caineni,0.0
2021,95391,Municipiul Pascani,809.239886591522
2022,21668,Buhoci,11.712792723050125
2023,111783,Garla Mare,0.0
2024,119974,Valea Larga,0.0
2025,46251,Cilibia,10472.33688131985
2026,144553,Darlos,344.1037577117218
2027,38063,Mihai Eminescu,1660.4391574673266
2028,13490,Municipiul Campulung,8.426681098633473
2029,87219,Oras Aninoasa,0.0
2030,128178,Parscoveni,0.0
2031,152760,Dobrotesti,204.17709270927094
2032,5309,Lunca Muresului,510.8325490196078
2033,177352,Pufesti,493.7058004640371
2034,111818,Godeanu,0.0
2035,29902,Lugasu De Jos,38.51656173008486
2036,87246,Banita,0.0
2037,62672,Pecineaga,9344.148624926858
2038,13524,Valea Mare Pravat,23.81790556334736
2039,54485,Valiug,0.0
2040,144599,Gura Raului,0.0
2041,103639,Hotarele,1130.501838755304
2042,5336,Lupsa,0.0
2043,21720,Casin,4180.78161209068
2044,128221,Plesoiu,208.5915147265077
2045,169182,Copaceni,132.53458213256485
2046,70879,Oras Bechet,0.0
2047,152797,Dracsenei,185.543404735062
2048,160993,Nalbant,1292.2446397188048
2049,54500,Varadia,365.5601688951443
2050,79077,Bolbosi,0.0
2051,144615,Hoghilag,0.0
2052,46313,Cislau,0.0
2053,95471,Oras Targu Frumos,3812.5521140272735
2054,70897,Bistret,12030.477525486562
2055,62707,Pestera,6762.551066217733
2056,111863,Gogosu,1519.4728260869565
2057,87291,Municipiul Brad,0.10039530651942022
2058,29948,Lunca,0.0
2059,21757,Caiuti,0.0
2060,177405,Racoasa,12.123745819397993
2061,54537,Vermes,0.0
2062,144651,Iacobeni,656.5437182930468
2063,161035,Niculitel,644.1853608247422
2064,95499,Ion Neculce,12743.670846933517
2065,103693,Iepuresti,2760.6352331606217
2066,120076,Vargata,0.0
2067,38161,Mihaileni,435.1387218045113
2068,70940,Barca,1578.0763956904996
2069,161053,Nufaru,115.89850746268657
2070,136483,Municipiul Satu Mare,1459.232881853786
2071,152868,Draganesti De Vede,2915.040356640075
2072,169253,Costesti,1.0166872682323858
2073,46377,Cochirleanca,323.77579941860466
2074,62761,Poarta Alba,1183.2877199218055
2075,128301,Poboru,1336.240263024785
2076,54573,Vrani,415.9649272882806
2077,111916,Greci,222.78264395782645
2078,79157,Borascu,3659.8967375037414
2079,13622,Municipiul Curtea De Arges,12.361733305421813
2080,70968,Botosesti-Paia,0.0
2081,30014,Madaras,5939.307857142857
2082,177469,Reghiu,323.4553950722175
2083,87362,Criscior,0.01026167265264238
2084,152902,Draganesti-Vlasca,14549.47292764734
2085,70986,Brabova,646.1619771863118
2086,120138,Vatava,0.0
2087,144713,Jina,0.0
2088,136526,Municipiul Carei,1899.9689850006098
2089,62798,Rasova,628.2303946694003
2090,161106,Ostrov,1948.3582302568982
2091,103764,Ileana,11364.852768326631
2092,169306,Creteni,117.14080071974809
2093,54617,Zavoi,0.0
2094,144731,Laslea,74.02916567057136
2095,21855,Cleja,7.957840545429248
2096,38241,Mihalaseni,286.90482398956976
2097,13668,Oras Costesti,5492.564555534674
2098,46439,Colti,1814.6456542502387
2099,62823,Saraiu,6753.278651685393
2100,136553,Capleni,0.0
2101,120174,Vetca,4.272151898734177
2102,161133,Pardina,0.0
2103,111989,Grozesti,0.0
2104,30069,Magesti,0.0
2105,152948,Furculesti,5549.783568904593
2106,128374,Oras Potcoava,52.842195247050775
2107,95612,Alexandru I. Cuza,0.0
2108,161151,Peceneaga,5551.914110429448
2109,87424,Oras Calan,109.59080700703699
2110,21891,Colonesti,0.0
2111,79237,Branesti,0.0
2112,169351,Daesti,119.56143790849673
2113,71055,Bradesti,1755.1742996887506
2114,46484,Costesti,959.4504540867811
2115,136599,Oras Negresti-Oas,1370.7040743811442
2116,177557,Ruginesti,52.42039106145251
2117,144795,Loamnes,200.72465753424657
2118,161179,Sarichioi,3631.8332117320883
2119,120218,Viisoara,0.0
2120,62878,Sacele,2547.7635078969242
2121,112030,Gruia,377.17811370358197
2122,152993,Frumoasa,1414.754509018036
2123,54699,Zorlentu Mare,402.2350230414747
2124,38321,Mileanca,92.0453074433657
2125,95667,Andrieseni,5280.3263920325935
2126,128436,Priseaca,144.7702786377709
2127,62903,Seimeni,137.04796055580456
2128,103862,Ion Roata,195.10373333333334
2129,13757,Oras Topoloveni,52.5987922449412
2130,169404,Danicei,327.28005865102637
2131,120254,Vanatori,112.17781365313652
2132,136642,Oras Tasnad,32156.964930701386
2133,153026,Galateni,3096.771449704142
2134,177600,Sihlea,1094.296907216495
2135,30149,Nojorid,3905.6353837576657
2136,5577,Metes,0.0
2137,79308,Oras Bumbesti-Jiu,926.7553528945282
2138,112076,Hinova,0.0
2139,161231,Sfantu Gheorghe,0.0
2140,21971,Corbasca,0.0
2141,71126,Bralostita,0.0
2142,128472,Radomiresti,5865.358641975308
2143,46554,Cozieni,0.0
2144,103899,Izvoarele,2443.012849800114
2145,144866,Ludos,0.0
2146,153062,Gratia,0.0
2147,62949,Silistea,482.8439763001975
2148,38376,Mitoc,0.0
2149,161259,Slava Cercheza,540.9181016379672
2150,177655,Slobozia Bradului,11.523839476663731
2151,13819,Albestii De Arges,68.46838368829454
2152,120316,Voivodeni,123.64483906770255
2153,144893,Marpod,10204.035522066739
2154,112129,Husnicioara,202.8984375
2155,95747,Aroneanu,776.2051416579224
2156,79362,Bumbesti-Pitic,0.0
2157,161286,Smardan,5144.096270598438
2158,62985,Targusor,121.35892857142858
2159,136713,Acas,1109.0344484928785
2160,128524,Redea,6215.704748304177
2161,153106,Izvoarele,1307.1577222449816
2162,161302,Somova,972.1459227467811
2163,30229,Olcea,401.9490054249548
2164,120343,Zagar,0.0
2165,87576,Oras Hateg,156.53418372028997
2166,103960,Jilavele,727.9057803468208
2167,71199,Bratovoesti,191.5029808597427
2168,144928,Oras Miercurea Sibiului,493.9499376817615
2169,153124,Lisa,4804.060272767268
2170,22059,Cotofanesti,0.0
2171,79406,Bustuchin,0.0
2172,95792,Baltati,730.6591394025604
2173,128560,Rotunda,241.62040072859745
2174,120370,Zau De Campie,1121.4325134973005
2175,38456,Nicseni,21.034264432029794
2176,103997,Joita,332.2842465753425
2177,177726,Slobozia Ciorasti,30079.86517943744
2178,153151,Lunca,0.0
2179,30274,Osorhei,898.5356041697254
